,ip_address,whois_date,last_analysis_date,reputation,as_owner,country,asn,image,processed_date,target_geo_country,_id,last_analysis_stats.harmless,last_analysis_stats.malicious,last_analysis_stats.suspicious,last_analysis_stats.undetected,last_analysis_stats.timeout,total_votes.harmless,total_votes.malicious
257,143.244.33.161,,2023-02-27 20:32:18,0,Datacamp Limited,SG,60068,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab4b,73,0,0,15,0,0,0
258,143.244.33.174,,2023-02-28 15:41:46,0,Datacamp Limited,SG,60068,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab4c,78,0,0,10,0,0,0
259,143.244.33.176,,2023-02-27 20:58:54,0,Datacamp Limited,SG,60068,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab4d,78,0,0,10,0,0,0
260,143.244.33.177,,2023-02-28 08:26:12,0,Datacamp Limited,SG,60068,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab4e,73,0,0,15,0,0,0
261,143.92.116.159,2022-11-22 09:59:20,2022-11-22 09:58:55,0,Garena Online Pte Ltd,SG,58521,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab4f,87,0,0,0,0,0,0
262,144.126.242.176,2023-02-10 06:20:01,2023-02-26 09:12:32,0,DIGITALOCEAN-ASN,SG,14061,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab50,78,0,0,10,0,0,0
263,149.34.253.147,2023-02-16 12:07:11,2023-02-18 09:12:30,0,Datacamp Limited,SG,212238,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab51,71,2,0,15,0,0,0
264,150.109.90.100,2021-06-14 21:27:09,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab52,87,0,0,0,0,0,0
265,150.109.90.118,2021-04-16 09:21:06,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab53,87,0,0,0,0,0,0
266,150.109.90.126,2023-02-09 04:10:53,2023-02-22 13:23:28,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcc713e42d63ee6ab54,87,0,0,0,0,0,0
267,150.109.90.54,2021-04-16 09:22:26,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab55,87,0,0,0,0,0,0
268,150.109.90.59,2023-01-22 00:20:26,2023-02-16 03:50:39,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab56,79,0,0,9,0,0,0
269,150.109.91.35,2023-01-30 01:15:57,2023-02-28 17:26:36,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab57,74,0,0,14,0,0,0
270,150.109.91.37,,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab58,87,0,0,0,0,0,0
271,150.109.91.57,2021-04-16 09:24:46,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab59,82,0,0,7,0,0,0
272,150.109.91.9,2023-01-22 00:23:06,2023-02-17 05:01:27,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab5a,79,0,0,9,0,0,0
273,150.109.91.98,,,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab5b,87,0,0,0,0,0,0
274,151.192.83.68,2021-07-01 00:01:23,,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab5c,87,0,0,0,0,0,0
275,156.146.56.89,,2023-02-27 20:52:27,0,Datacamp Limited,SG,60068,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab5d,87,0,0,0,0,0,0
276,156.146.57.46,2021-09-12 09:13:03,2023-02-25 13:55:43,0,Datacamp Limited,SG,212238,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab5e,67,5,0,16,0,0,0
277,156.246.18.131,2023-02-27 22:32:45,2023-02-27 22:31:38,0,Baishan Cloud,SC,139057,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab5f,73,0,0,15,0,0,0
278,156.59.151.17,2023-01-30 22:16:04,2023-02-27 06:06:26,0,ZEN-ECN,SG,21859,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab60,87,0,0,0,0,0,0
279,156.59.238.32,2023-01-30 00:04:28,2023-02-26 22:34:00,0,ZEN-ECN,HK,21859,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab61,74,0,0,14,0,0,0
280,156.59.238.4,2023-02-22 02:51:51,2023-02-22 02:47:43,0,ZEN-ECN,HK,21859,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab62,75,0,0,13,0,0,0
281,157.240.13.1,,2023-02-27 09:55:24,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab63,87,0,0,0,0,0,0
282,157.240.13.128,2020-08-26 16:10:52,2023-01-04 22:03:25,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab64,83,0,0,6,0,0,0
283,157.240.13.14,2021-10-05 01:54:47,2023-02-27 10:33:12,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab65,87,0,0,0,0,0,0
284,157.240.13.174,2021-08-21 20:45:35,2023-02-26 15:50:51,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab66,87,0,0,0,0,0,0
285,157.240.13.175,2021-03-04 22:38:19,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab67,79,0,0,9,0,0,0
286,157.240.13.33,,2023-02-10 15:04:18,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab68,82,0,0,6,0,0,0
287,157.240.13.48,2019-08-13 23:47:31,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab69,87,0,0,0,0,0,0
288,157.240.13.54,2021-08-27 10:30:32,2023-02-28 08:15:03,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab6a,87,0,0,0,0,0,0
289,157.240.13.55,2020-12-31 02:35:24,2023-02-10 15:04:18,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab6b,83,0,0,6,0,0,0
290,157.240.15.10,2020-12-12 16:23:01,2023-02-28 10:02:29,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab6c,87,0,0,0,0,0,0
291,157.240.15.34,2020-12-24 23:47:21,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab6d,87,0,0,0,0,0,0
292,157.240.15.37,2020-02-03 23:47:00,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab6e,87,0,0,0,0,0,0
293,157.240.15.52,2020-12-10 01:48:46,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab6f,80,0,0,8,0,0,0
294,157.240.15.57,2021-09-08 19:25:28,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab70,80,0,0,8,0,0,0
295,157.240.15.61,2020-12-10 19:33:51,2023-02-10 15:04:18,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab71,77,0,0,11,0,0,0
296,157.240.15.63,2021-09-16 05:57:05,2023-02-27 09:07:24,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab72,80,0,0,8,0,0,0
297,157.240.235.15,2021-09-08 11:24:56,2023-02-28 10:02:29,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab73,80,0,0,8,0,0,0
298,157.240.235.19,,2023-02-28 10:02:29,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab74,74,0,0,14,0,0,0
299,157.240.235.35,2021-09-15 08:33:11,2023-02-11 00:10:35,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab75,76,0,0,12,0,0,0
300,157.240.7.16,2021-06-01 19:50:21,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab76,87,0,0,0,0,0,0
301,157.240.7.170,2020-02-24 23:48:50,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab77,87,0,0,0,0,0,0
302,157.240.7.20,2021-08-25 10:26:19,2023-02-27 18:49:48,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab78,77,0,0,11,0,0,0
303,157.240.7.33,2020-12-20 23:46:38,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab79,87,0,0,0,0,0,0
304,157.240.7.35,2021-08-24 22:52:25,2023-02-26 11:19:30,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab7a,81,0,0,7,0,0,0
305,157.240.7.53,2020-12-31 02:35:23,2023-02-10 15:04:18,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab7b,87,0,0,0,0,0,0
306,157.240.7.54,2021-08-27 05:39:09,2023-02-28 06:30:30,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab7c,76,0,0,12,0,0,0
307,157.240.7.6,2021-09-12 11:40:10,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab7d,80,0,0,8,0,0,0
308,157.254.202.215,2023-02-09 08:00:49,2023-02-09 08:00:24,0,Ipxo Limited,SG,206092,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab7e,87,0,0,0,0,0,0
309,159.138.84.22,2020-11-27 03:59:43,2022-10-03 00:47:55,0,HUAWEI CLOUDS,SG,136907,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab7f,78,0,0,10,0,0,0
310,159.138.85.193,2021-03-29 02:52:05,,0,HUAWEI CLOUDS,SG,136907,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab80,87,0,0,0,0,0,0
311,159.138.91.5,2021-09-04 23:47:25,2022-12-01 01:05:27,0,HUAWEI CLOUDS,SG,136907,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab81,87,0,0,0,0,0,0
312,161.117.125.44,2023-02-11 08:38:05,2023-02-27 07:42:31,0,"Alibaba US Technology Co., Ltd.",SG,45102,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab82,87,0,0,0,0,0,0
313,161.117.125.94,2023-02-13 03:34:45,2023-02-27 07:42:31,0,"Alibaba US Technology Co., Ltd.",SG,45102,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab83,87,0,0,0,0,0,0
314,161.117.32.237,2022-04-27 18:06:34,,0,"Alibaba US Technology Co., Ltd.",SG,45102,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab84,80,0,0,8,0,0,0
315,161.117.96.24,2023-02-08 16:29:23,2023-02-23 16:42:41,0,"Alibaba US Technology Co., Ltd.",SG,45102,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab85,80,0,0,8,0,0,0
316,162.62.163.63,2023-02-06 12:31:12,2023-02-26 21:16:00,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab86,73,0,0,15,0,0,0
317,162.62.163.70,2022-10-21 00:45:38,2022-10-21 00:45:33,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab87,76,0,0,12,0,0,0
318,163.171.211.51,2023-02-09 01:59:27,2023-02-28 02:57:33,0,QUANTILNETWORKS,SG,54994,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab88,78,0,0,10,0,0,0
319,165.21.111.145,2021-04-26 00:32:01,2022-10-27 00:45:35,0,SingNet,SG,3758,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab89,76,0,0,12,0,0,0
320,165.21.111.147,2021-03-11 19:03:04,2023-02-17 01:15:50,0,SingNet,SG,3758,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab8a,74,0,0,14,0,0,0
321,165.21.6.79,2022-11-15 10:34:38,2022-11-15 10:31:02,0,SingNet,SG,3758,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab8b,78,0,0,10,0,0,0
322,165.21.83.88,2021-08-27 16:39:22,2023-02-28 08:39:48,0,SingNet,SG,3758,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab8c,73,1,0,14,0,0,0
323,167.71.195.165,2023-02-02 21:07:28,2023-02-24 04:17:55,0,DIGITALOCEAN-ASN,SG,14061,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab8d,72,0,0,16,0,0,0
324,169.150.243.3,,2022-11-06 10:45:18,0,Datacamp Limited,SG,60068,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab8e,87,0,0,0,0,0,0
325,17.248.154.10,2023-02-14 09:30:31,2023-02-27 18:32:59,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab8f,81,0,0,7,0,0,0
326,17.248.154.11,2023-02-14 15:17:11,2023-02-27 22:45:47,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab90,87,0,0,0,0,0,0
327,17.248.154.12,2023-02-14 07:24:06,2023-02-28 13:59:43,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab91,87,0,0,0,0,0,0
328,17.248.154.17,2023-02-14 09:30:31,2023-02-27 14:59:15,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab92,87,0,0,0,0,0,0
329,17.248.154.18,2023-02-14 14:34:32,2023-02-27 22:23:57,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab93,87,0,0,0,0,0,0
330,17.248.154.20,2023-02-14 09:30:32,2023-02-27 23:15:08,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab94,87,0,0,0,0,0,0
331,17.248.154.22,2023-02-14 09:30:32,2023-02-27 22:45:46,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab95,87,0,0,0,0,0,0
332,17.248.154.24,2023-02-14 09:51:33,2023-02-28 03:39:59,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab96,87,0,0,0,0,0,0
333,17.248.154.3,2023-02-17 13:45:28,2023-02-27 22:23:56,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab97,87,0,0,0,0,0,0
334,17.248.154.39,2023-02-14 07:24:06,2023-02-27 22:45:46,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab98,87,0,0,0,0,0,0
335,17.248.154.42,2023-02-18 00:04:21,2023-02-27 18:33:00,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbcd713e42d63ee6ab99,87,0,0,0,0,0,0
336,17.248.154.47,2023-02-14 09:51:33,2023-02-28 03:39:59,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6ab9a,87,0,0,0,0,0,0
337,17.248.154.48,2023-02-14 10:09:37,2023-02-27 14:59:15,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6ab9b,87,0,0,0,0,0,0
338,17.248.154.5,2023-02-14 10:09:37,2023-02-25 12:40:55,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6ab9c,82,0,0,6,0,0,0
339,17.248.154.52,2023-02-12 20:17:30,2023-02-28 04:59:38,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6ab9d,87,0,0,0,0,0,0
340,17.248.154.9,2020-10-17 21:35:00,2023-02-26 00:16:56,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6ab9e,87,0,0,0,0,0,0
341,17.248.164.10,2023-02-19 16:00:06,2023-02-27 23:15:09,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6ab9f,76,0,0,12,0,0,0
342,17.248.164.102,2023-02-06 15:37:28,2023-02-27 22:23:55,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba0,81,0,0,7,0,0,0
343,17.248.164.103,2023-02-08 22:44:04,2023-02-27 21:22:09,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba1,80,0,0,8,0,0,0
344,17.248.164.104,2023-02-21 21:15:38,2023-02-27 22:23:56,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba2,80,0,0,8,0,0,0
345,17.248.164.108,2023-02-25 12:42:00,2023-02-27 21:22:09,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba3,87,0,0,0,0,0,0
346,17.248.164.11,2023-02-19 12:50:28,2023-02-27 22:23:56,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba4,87,0,0,0,0,0,0
347,17.248.164.113,2023-02-19 11:46:25,2023-02-28 01:28:05,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba5,80,0,0,8,0,0,0
348,17.248.164.12,2023-02-19 11:46:26,2023-02-27 14:59:15,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba6,87,0,0,0,0,0,0
349,17.248.164.15,2023-02-19 17:37:21,2023-02-25 12:40:54,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba7,83,0,0,6,0,0,0
350,17.248.164.17,2023-02-14 10:09:37,2023-02-27 19:35:19,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba8,83,0,0,6,0,0,0
351,17.248.164.198,2023-02-08 13:04:23,2023-02-08 13:04:18,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6aba9,74,0,0,14,0,0,0
352,17.248.164.228,2022-09-06 01:08:16,2022-09-06 01:07:01,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abaa,87,0,0,0,0,0,0
353,17.248.164.37,2023-02-06 16:54:56,2023-02-26 18:38:27,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abab,87,0,0,0,0,0,0
354,17.248.164.39,2023-02-06 16:54:55,2023-02-27 23:15:09,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abac,76,0,0,12,0,0,0
355,17.248.164.40,2023-02-17 05:01:15,2023-02-27 21:22:08,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abad,83,0,0,6,0,0,0
356,17.248.164.44,2023-02-14 07:24:06,2023-02-27 23:15:07,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abae,83,0,0,6,0,0,0
357,17.248.164.45,2023-02-03 18:23:44,2023-02-27 22:23:55,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abaf,82,0,0,7,0,0,0
358,17.248.164.47,2023-02-27 15:00:20,2023-02-27 22:23:55,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb0,87,0,0,0,0,0,0
359,17.248.164.5,2023-01-29 04:53:52,2023-02-27 21:22:14,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb1,83,0,0,6,0,0,0
360,17.248.164.6,2023-01-29 11:55:44,2023-02-27 21:22:08,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb2,76,0,0,12,0,0,0
361,17.248.164.76,2023-02-19 16:42:22,2023-02-27 22:23:55,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb3,87,0,0,0,0,0,0
362,17.248.164.77,2023-02-06 16:54:56,2023-02-25 21:16:23,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb4,76,0,0,12,0,0,0
363,17.248.164.82,2023-01-25 17:24:47,2023-02-24 14:38:59,0,APPLE-ENGINEERING,SG,714,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb5,79,0,0,9,0,0,0
364,17.253.118.201,2022-11-17 20:56:07,2023-02-27 17:24:30,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb6,73,0,0,15,0,0,0
365,17.253.61.195,2023-01-20 09:04:30,2023-02-28 12:22:27,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb7,87,0,0,0,0,0,0
366,17.253.61.197,2021-10-09 03:20:51,2023-02-28 08:35:15,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb8,74,0,0,14,0,0,0
367,17.253.61.198,2023-01-21 17:00:32,2023-02-20 01:56:44,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abb9,87,0,0,0,0,0,0
368,17.253.61.200,,2023-02-24 22:35:48,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abba,87,0,0,0,0,0,0
369,17.253.61.203,,2023-02-26 11:08:23,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abbb,87,0,0,0,0,0,0
370,17.253.61.204,,2023-02-23 13:54:08,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abbc,74,0,0,14,0,0,0
371,17.253.61.206,,2023-02-27 22:13:09,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abbd,74,0,0,14,0,0,0
372,17.253.61.213,,2023-01-26 16:17:10,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abbe,87,0,0,0,0,0,0
373,17.253.61.215,,2023-01-30 09:27:18,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abbf,87,0,0,0,0,0,0
374,17.253.61.216,,2023-01-27 09:18:13,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc0,87,0,0,0,0,0,0
375,17.253.61.218,,2023-01-28 12:52:03,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc1,87,0,0,0,0,0,0
376,17.253.61.219,,2023-02-03 09:04:03,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc2,87,0,0,0,0,0,0
377,17.253.61.220,2023-01-25 12:02:44,2023-01-25 12:02:39,0,APPLE-AUSTIN,SG,6185,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc3,87,0,0,0,0,0,0
378,172.217.194.105,2022-11-11 21:52:10,2022-11-11 21:47:42,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc4,80,0,0,8,0,0,0
379,172.217.194.108,2022-12-03 02:35:48,2022-12-03 02:30:23,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc5,79,0,0,9,0,0,0
380,172.217.194.132,2023-01-30 20:58:08,2023-02-19 22:40:58,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc6,87,0,0,0,0,0,0
381,172.217.194.136,2023-01-10 20:42:01,2023-01-10 20:36:55,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc7,81,0,0,7,0,0,0
382,172.217.194.138,2023-02-04 16:26:52,2023-02-04 16:21:47,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc8,81,0,0,7,0,0,0
383,172.217.194.97,2023-01-10 20:42:00,2023-01-10 20:36:55,0,GOOGLE,US,15169,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abc9,87,0,0,0,0,0,0
384,172.224.26.138,,,0,AKAMAI-AS,SG,36183,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abca,87,0,0,0,0,0,0
385,172.224.26.143,,2022-09-19 11:28:22,0,AKAMAI-AS,SG,36183,,2023-03-01 11:51:37.658733+08:00,SG,63fecbce713e42d63ee6abcb,87,0,0,0,0,0,0
